line,label
"screech, Kelli dissolved into yellow vapor.",1
“I don’t want to.”,1
intrude deserve madness.”,1
"“We have to get to Daedalus’s workshop first,” Annabeth insisted. “Find",1
Mrs. O’Leary alone. And she has no desire to return to the Underworld. Will,1
give that order!”,1
"He switched to the monster’s voice: “Then I shall enjoy your pain,",1
“But now you’ve seen the camp!” Annabeth persisted. “So you know we,1
"at the clearing, dressed in full battle armor, but this time it wasn’t for capture",1
NINETEEN,0
kind?”,1
She nodded. We’d fought together so many times we knew each other’s,1
“Safe?” Nico said. “What do you care if I’m safe? You got my sister,1
“This is different. I don’t want anything happening to…any of you.”,1
"“That’s where Dionysus went,” I remembered. “He was checking on the",1
“Got it!” she said with relief. She set her hand on the wall and pressed,1
"kind act can sometimes be as powerful as a sword. As a mortal, I was never",1
“Panic?” I asked.,1
it would sense me. There was no time to go for help. I pulled out Riptide and,1
"With Annabeth no longer in sight, the Sphinx turned on me. I raised my",1
truth is the gods send me companionship from time to time. Every thousand,1
Andromeda. Chris was one of the half-bloods who’d abandoned camp and,1
Tyson and grover would never try anything as long as Annabeth was hostage.,1
"Distance was shorter in the Labyrinth. Still, by the time Rachel got us",1
“The far exit!” Rachel cried. “That’s the right way!”,1
I looked at the phone by my bedside. I thought about calling Rachel,1
"protecting the camp’s borders from invasion. The dragon seemed relaxed,",1
"hunting expeditions, but now there was nobody around.",1
"Hera waved her hand dismissively. “Water under the bridge, my dear.",1
"“I’ll take point,” I said. “You’ve got the invisibility hat.”",1
thigh.,1
blade I really feared.,1
"The ghost sneered. “Master, these are your enemies. You must not listen",1
"“There you are, Percy Jackson,” Tammi said. “It’s time for your",1
"killed Annabeth and me. And last year, it had been a defective Talos statue",1
She shook her head. I knew this was a touchy subject for her. Annabeth,1
so tiny all the way from the highway I had no idea. I touched the padlock,1
"Then it happened. Grover opened his mouth, and the most horrible sound",1
"workshop, and Minos and all his spirits were sucked into the void with a",1
"“I found the Hundred-Handed One as I came through the maze,” Daedalus",1
We came to a cave where stalactites hung low from the ceiling. In the,1
with orange and purple berries that crept among the crystals. The cave floor,1
her name. “And you’re Percy somebody. I didn’t get your full name last,1
I averted my eyes as the goddess turned into her true divine form and,1
and let me crush you. I’ll make it quick!”,1
ranch house—all white stone and wood and big windows.,1
"invisible servant brought him one, opened it too suddenly, and sprayed soda",1
“Um…no. That’s okay.”,1
"old inventor is truly alive, if he has not been driven insane by millennia in",1
"entrances Clarisse found were in Manhattan, which wouldn’t help Luke get",1
that’s what the brochure said.,1
“Someone’s coming!” Rachel warned.,1
"Automatons,",1
"“Annabeth,” Chiron interrupted. “Perhaps we should discuss this",1
before he changed sides. She’d known him a lot better than I realized. And,1
yet?”,1
her head. “Gross!”,1
"“Oh, come on,” she protested. “You don’t need that. How about a kiss",1
"rock, and I’d convinced them not to tell Chiron the truth: that Nico was a son",1
"“Let my friends go,” I said. “We had a deal.”",1
Seafood! The other horses chimed in as they waded through the field.,1
what’s going on.”,1
"I didn’t know what to do. Annabeth was out here somewhere, invisible.",1
"looked like a normal cow except with was a weird color—bright red, like a",1
“Daedalus!” I yelled. “Come on!”,1
a number 2 pencil.”,1
"With that, he faded into mist.",1
decided to knock it over.,1
"“Luke,” I said.",1
locks. They hadn’t been there our first time through the room. The two-faced,1
"Poseidon put his weathered hand on my shoulder. “Percy, lesser beings do",1
"She raised an eyebrow. “Well, it’s a good thing you have a plan to guide",1
"Nico tossed another trading card into the blue flames. “Useless,” he",1
“What was he doing? Did he go in?”,1
"feet and the tunnel turned back to cement, with brass pipes running down the",1
opportunities. They will come.”,1
cave with huge stalagmite columns. Through the center of the room ran an,1
license is revoked!”,1
"corridors, open and dark. “One last thing, Annabeth. I have postponed your",1
"true. You have believed in me more than anyone ever has, which is why you",1
"grass changed to gravel, I looked down to keep my balance, and when I",1
help you.”,1
me want to throw up my silverware.”,1
"up three seats. He wore only a loincloth, like a sumo wrestler. His skin was",1
"“But why?” the boy insisted. “If you could capture the animus, the soul in",1
being watched.”,1
He pointed at Annabeth. “Spare the girl.” His voice quavered just a little.,1
us as she complained about all the tests she would have to grade by hand.,1
"seemed to cushion your fall. As to where you are, you are in Ogygia.”",1
"cathedral, sparkling like a galaxy of stars. In the center of the cave stood a",1
judgment will await you! Every man must die.”,1
"“I’ve wanted to lead a quest since I was seven,” she said.",1
something. Minos only had two guards. But Cocalus just sat there sweating,1
complete.”,1
"him like a cocoon, tightening across his body.",1
Jumping out a window five hundred feet aboveground is not usually my,1
"It took me a second to realize what she meant. Last winter, when we’d",1
"“Hard to admit we need a mortal’s help,” I said. “But it’s true.”",1
real pain.,1
"“And you did,” Annabeth marveled, “for two thousand years.” She",1
"The woman turned toward us, and fear closed around my heart. Her eyes",1
doorway. A sewer entrance. But it would have the mark of Daedalus on it. A,1
"cloth, embroidered with a trident, and set it on the flames. They were",1
lot worse. The ceiling glittered with different-color crystal formations—,1
"None of us were anxious to travel that night, so we decided to wait until",1
Annabeth took her Yankees cap out of her pocket. “At least take this. And,1
Maybe that’s because swordplay is one thing I can actually understand.,1
“A vampire!” I stammered. Then I noticed her legs. Below the,1
"“There,” he muttered to himself. “Much better.”",1
"approve. The way our sons and daughters act in our names…well, it usually",1
“Who’s your host?” I asked.,1
blizzard had come through and dumped four feet of the stuff overnight. The,1
"“Grover, it may be your last chance,” Annabeth said. “The council is",1
"“No,” Nico said. “I will help you release your spirit. But Bianca has",1
none of them made any attempt to break the bars.,1
“What have you done to Luke?” I groaned.,1
"Antaeus tried to slip back to the ground, but his but stayed suspended by his",1
"Fleece, and the latest: an intricate maze, symbolizing the Battle of the",1
"Slowly, his expression softened. “All right,” he said reluctantly. “For you.",1
"dusty from traveling in the Labyrinth, and his dark eyes were full of hate. He",1
“Briares!” Tyson perked up. “He is a Hundred-Handed One. They are as,1
"his fingers, and the robotic falcon flew back to the worktable.",1
lead figurine of Hades—the little Mythomagic statue Nico had abandoned,1
"Behind us, the doorway we’d come through had disappeared, replaced by",1
"“Are you all right, my boy?”",1
"“Aye,” a second said. “It shall be even sharper than before.”",1
than her sisters.,1
"I sank to the ground, shivering from what I’d seen. Tyson found me there",1
“Mmmm.” Tammi edged closer to me. “Dark magic formed us from,1
"But Tyson wasn’t about to wait. We ran after him. The prison was dark,",1
Yuck! he said. Salty!,1
"Hey now, Blackjack said. Come on, Porkpie. Lotsa demigods smell weird.",1
"the others, and I could still feel the cold, like wading through a snowdrift.",1
"“Master Underwood,” Silenus announced, “we will give you one more",1
"None of the other freshmen looked thrilled to be here, either. I mean,",1
Juniper and Grover stood apart from the group. Juniper had been crying,1
"hitting a bag of cats with a metal baseball bat. Older kids, probably student",1
