line,label
for the tribute. But before noon to-morrow you and yours must be out,1
"""I can give him what he needs most,"" said Ramandu. ""In this island",1
tingled when she touched it as if it were full of electricity. She tried to,1
Edmund thought he had never seen a wilder looking man. Though,1
"colour of gold, spread round them on every side, except just astern",1
"when it sadly shook its head, ""Are you someone enchanted —",1
"magic about here. The sooner we're back on board the better.""",1
"ook at what?"" said Edmund.",1
"everyone else that there were not likely to be more dragons about, and",1
"""Well, Pug. More of your usual wares?""",1
had to be three men at the tiller and it was as much as three could do,1
smudged out —,1
often see at the edge of a waterfall. It seemed to be about thirty feet,1
"""We dursen't, we dursen't,"" said all the Voices. ""We're not going",1
"""What are we to do if half those fellows hang back?""",1
ness of the ship herself astonished them: they had half expected to,1
"Governor a hundred times to crush this vile traffic in man's flesh.""",1
might make a new world; war with Calormen is what I foresee. My,1
"with the old customs, rights, usages and laws of Narnia. And Caspian",1
was only twelve. Pleasant to be embarked on a dangerous voyage with,1
would expect things to do in invisible hands. But they didn't. They,1
"1	 - [EN] There may be an echo of this temptation in Galadrial's trial by the",1
another island of light on the forecastle. Apart from that the fighting-,1
They all did and stared at him.,1
"""I think we probably all look the same,"" said Edmund.",1
see! Lucy for some reason tried to make up to me by offering me,1
"Dryad had made for him. He never held on to anything, however the",1
Avra — that's the third one; you can't see it yet. They only kept sheep,1
"larger army.""",1
"ship pitched, and kept his balance with perfect ease; perhaps his",1
was a picture of a girl standing at a reading-desk reading in a huge,1
returned from cruising among the islands and capturing what he,1
"Reepicheep decided to keep it, as it was just the right size for him; so",1
"bows, across a waveless sea, the Dawn Treader glided smoothly east.",1
Marjorie was far away in another world.,1
"table, and ran along it, threading his way as nimbly as a dancer",1
"Brenn, where we were very lovingly feasted and had victual and water",1
deck for a breath of air (the business about the water had nothing to,1
"""She's a-saying,"" remarked the Chief Monopod, ""as how we looked",1
"deck — hung hams and strings of onions, and also the men of the",1
felt it my duty to point out that we didn't know there was any land,1
ened himself all at once and shouted out in the sharp voice which,1
of Eustace,1
Clive Staples Lewis,1
"beside Edmund on the bed flapped, rose and sailed through the air to",1
"are a friend your enemies shall be taught the fear of us.""",1
"in a wind,"" said Lucy. ""And I do believe that's what they are. It's a",1
Clive Staples Lewis,1
"a better plan, Chief. Keep it up, Chief. You couldn't have a better plan",1
hear the news.,1
He really had some excuse this time for feeling a little surprised.,1
"On an evening of startling beauty, when the sunset behind them was",1
but others disagreed. And they sailed and sailed before a gentle yet,1
"had into full armour. ""And above all,"" he added, ""let",1
unknown something either on land or sea. But what it turned out to be,1
"is left of the wine. And let everything be done silently.""",1
that the whole ship was roused. They treated me scandalously. I,1
"rummaging in one of the lockers while he spoke — ""and then leave",1
"But she didn't like the look of her own face with that hair and beard,",1
"The pleasure (quite new to him) of being liked and, still more, of",1
once she saw the very last thing she expected — a picture of a third,1
there's no sign of an east wind — in fact there's no wind at all. As for,1
"""I really think Reep is in the right this time,"" said Edmund.",1
"""It looks more like a haystack to me,"" said Caspian.",1
"little girl doesn't come up to scratch, it will be our painful duty to cut",1
turned out to be the remains of a mail-shirt. By this time everyone was,1
Ramandu stood beside him as if she had just helped him into his chair;,1
"ness, but the whole ship was lit up as if by a searchlight. Caspian",1
Warning : this document is for free distribution only.,0
back into the shallows of the bay.,1
"but light seemed to come from it. As it came nearer, Lucy saw",1
"""Your Majesty promised,"" said Reepicheep, ""to be good lord to the",1
"heard. ""I think you look very nice.""",1
dazzled by the beauty of the other Lucy; though she could still see a,1
73,0
"""Well, have your way. The quest is ended. We all return. Get the boat",1
"ordered most of his own men to remain in the courtyard. He, with Bern",1
Everyone now came close and saw that what sat in those three,1
"of the Emperor over Sea, who saved me and saved Narnia. We've all",1
the after hatch. Here they found themselves in a place where benches,1
"""Blooming lilies, your Majesty,"" said Rynelf. ""Same as in a pool in a",1
"such a banquet as had never been seen, not even when Peter the High",1
"Susan, Edmund and Lucy. But he was quite glad when he heard that",1
loud. And she knew at once that it was working because as she spoke,1
"been tempted to bathe and everyone would have had a drink. Indeed,",1
"""I really think,"" said Edmund, ""they're right. We can decide what to",1
"thought) was rot, but Caspian said, ""I know what you mean.""",1
Lucy and Eustace didn't speak but they felt very glad inside at the,1
"most skilled seamen, the purest in blood, the most loyal to our person,",1
"your kinsman the bunk and sling hammocks for ourselves.""",1
tion was and how you lodged it (Reepicheep thought it was some new,1
else a voice of one in such extremity of terror that he had almost lost,1
"more than anyone else, but it cannot be told in his words because after",1
the men but that one who had changed his mind at the last moment.,1
Caspian and flung it up in the air. This was when they were all standing,1
"""Squints, and has freckles,"" said Caspian.",1
bay but not in the other direction. As he woke he thought he heard,1
"advise anyone not to fight that, even in that terrible moment, every",1
"""Look!"" said Lucy, who was in the stern of the boat. She held up her",1
is not how great unenchantments are achieved. They must know,1
And all the young women joined in for the same reason and also,1
because no one cared anything about Susan now.1,1
56,0
to Caspian: it still hangs in his Chamber of Instruments at Cair,1
"All was going beautifully, but before I'd drawn a cupful who should",1
"""Fly! Fly! About with your ship and fly! Row, row, row for your lives",1
"""My father will teach you that,"" said the girl.",1
that rained hard till the afternoon. Eustace lost two games of chess to,1
man who had bought him led him down a little lane between two of,1
head. Even in daylight a faint silver light came from the hands of the,1
"would say, ""in the shallows"") that there is warmth and peace. The",1
"like huge grasshoppers or giant frogs, I should say.""",1
"and, ""At your service, Sire,"" piped Reepicheep from another corner.",1
world. I claim this land for ever as a Narnian possession. It shall be,1
"little like smooth rounded rocks, a whole line of them with intervals of",1
"thank your stars you can't, you wouldn't believe what we looked like",1
"""Look,"" said the girl, turning round and pointing at the door in the",1
King Edmund will be on my right and the Lord Drinian on my left.,1
thing happening before in strange seas. It's always unlucky to see,1
